ids,label
5055 3811 7 142 4 1178 70 32 227 15 35 544 10 121 55 13 77 91 254 5 18 404 4 171 5,1
3447 457 7 683 4 1 295 961 18 2146 2567 6 366 3 161 4 170 1028 2 7817 1 1 85 65 1532,0
1552 4 1075 1543 23 2691 3 1220 4223 9 2 3812 1153 5 2 2963 13 1944 7 375 5 78 2611 2143 611,0
578 10 1217 11 20 38 1 18 61 424 18 4 952 995 23 27 3430 82 2 988 1011 68 4 927 8991,0
8491 3 359 1 1 938 13 184 39 40 25 9530 9 4 2565 250 8 51 30 1091 1148 46 21 106 8,0
127 244 391 2 4119 206 115 2 713 3141 2386 29 4246 2638 1088 4057 1 1 110 7046 44 27 170 16 1,0
70 132 13 164 1311 470 5 2173 1435 13 20 235 2 1 876 5 48 13 2 513 17 3227 7 180 1551,1
1 1319 2 1178 36 809 181 1 5732 1 300 23 2 3005 5 235 4 4839 679 685 9 6010 3595 2 602,0
10 219 11 16 9 2 652 5 2 311 53 10 14 7149 144 2 4386 3 40 14 165 323 23 6 106,0
11 16 300 2 113 522 2 892 882 487 1 35 8214 38 258 704 6945 23 4 4800 704 23 2 1904 492,0
320 206 217 22 211 35 753 2093 173 147 3 95 21 75 4 320 206 12 7 5230 1139 39 1 18 470,1
146 9 6594 10 68 4 67 5135 3028 188 2 3096 5 5695 139 39 3070 473 123 9 4 3173 48 17 107,1
818 5824 13 5403 6 27 1 571 1137 6011 7 4 2954 3 1551 4382 1422 694 5824 47 430 561 18 235 678,1
10 1619 12 88 1195 13 184 677 22 635 34 499 13 1601 19 48 2 572 7 11 53 21 66 4 417,0
2427 1706 7 44 15 74 254 15 2280 126 3018 8 7 412 35 370 470 5 4 20 37 370 9 197 12,0
40 7 4 1460 203 4 20 3 4 16 4 20 3033 5 484 7 1558 18 1059 1 4 16 7 48 4,0
601 150 106 31 331 208 3 81 24 141 66 11 16 2 1540 7 343 5154 3 2 331 4718 102 9 2,0
402 35 8216 20 12 7 24 91 34 1 1 41 2 1 11 7 4 655 636 35 422 320 206 17 1,1
515 21 42 28 6 28 4423 53 149 2643 184 46 21 51 42 8077 5343 126 96 144 2 552 1821 420 135,0
1 166 32 1 117 11 20 7 348 4 2690 63 44 4 410 13 117 9 4 1 19 2 6245 1 5,0
53 80 10 124 837 2 1 2149 23 1 91 69 103 11 2335 14 164 3747 2705 601 1718 69 6 1 61,0
437 3415 1 1866 1 2 997 280 23 3 23 133 3 4 740 5 76 316 484 273 1566 12 72 150 9,1
1 9300 7 29 5 61 2587 190 9337 1 7 24 29 5 27 116 27 1 1 223 186 921 3 60 3894,0
11 7 4 202 66 636 16 18 244 36 3993 12 686 1978 47 437 92 1309 18 145 117 1144 3 92 290,1
2 724 5 4 178 23 2 1 5 296 7 1 34 2 4937 2 8217 511 5 1 9 4300 3596 1889 9,1
2313 127 11 125 939 29 5 2 1 3 1 98 124 91 1454 423 1120 9 2 1081 83 561 15 1944 2915,1
48 35 4520 961 5 4 16 139 44 4 920 36 1 3515 38 307 101 26 216 318 3 975 94 9 4,0
10 114 6 106 11 16 4 171 82 5 31 2 635 135 44 2 1 10 39 1 82 33 25 635 61,1
1692 711 1306 3454 1034 4 363 5 155 146 10 1320 6 66 2 89 700 104 9 11 3091 3 14 3905 6,0
49 774 132 23 821 28 1 806 4492 806 6 2 356 1120 4082 104 5 2 4267 19 264 8 7 4248 1753,1
10 297 11 16 18 2 866 214 3 60 26 1988 26 14 2 252 29 70 764 10 28 6 201 4150 6,0
1498 202 66 636 18 244 919 9 377 6 2 1286 5 11 63 555 17 1 757 3 17 3103 393 46 21,1
10 28 841 6 24 268 48 849 16 1404 134 60 154 11 16 120 24 75 2 116 774 11 16 91 61,1
101 4 54 635 3118 602 62 409 21 12 1003 4387 2480 546 266 762 971 1301 4941 15 530 15 2 107 2923,0
10 51 22 134 74 44 11 20 10 103 8 2442 18 396 15 81 2 1873 2723 23 132 10 1564 11 44,0
10 230 24 37 162 12 10 51 22 391 1061 32 1 1 4 363 218 19 49 118 9 31 27 155 5,0
9 170 5517 35 3940 6347 752 1164 3 881 4 5293 432 136 1799 2 1 1747 1 2392 668 7239 26 7 4497,1
2 883 7 137 10 1971 1545 56 11 16 3 2 146 7 137 10 1564 8 19 10 530 1844 12 10 68,0
40 28 77 108 3781 12 10 28 109 9 62 8 1588 12 2 1111 14 23 2 346 492 5 2 8493 2,1
10 219 11 16 237 311 3 195 8 14 529 8 47 8 13 395 10 477 21 59 134 49 5 2 135,1
423 10 661 11 4 403 16 24 29 351 340 4 831 179 5 650 119 561 1544 3 152 4 84 7446 5,1
10 59 39 6 121 46 244 121 87 10 51 75 4 946 5 2 16 12 13 2 96 5 2 178 8,1
10 219 2 16 5493 3 95 10 1197 841 6 965 8 2 860 7 12 909 731 7050 38 181 82 72 25,1
10 68 49 1 44 11 16 10 2753 8 59 30 2 644 904 5 2512 4 2383 16 44 1270 110 9 2,1
53 10 89 219 11 20 188 1083 1849 577 10 1091 8 209 19 119 52 19 8 1522 17 69 12 614 2127,1
1170 7 164 84 16 1245 1001 1991 4249 10 89 1939 4249 9 1 3 10 138 109 4 174 5 27 104 3,1
9 2532 170 245 2913 271 38 4 388 491 9 1911 3075 2 3716 2206 5 1911 32 4 696 3176 3 216 7337,1
462 4 460 5154 4723 5205 11 487 507 45 6 30 35 1 676 207 1360 2113 2683 333 487 17 4 460 3688,0
11 16 1638 1857 139 44 4 1 9 49 1977 654 611 1156 40 13 165 168 18 11 16 1711 272 974 1563,0
10 14 257 931 6 2 7822 19 53 10 2377 85 2 779 10 299 22 67 9 2 1335 18 8 32 12,1
168 85 66 1580 6147 10 299 22 689 248 48 6 103 82 2 6015 314 6 74 827 6 4316 48 2 16,1
10 219 576 13 3002 32 2 1 20 1410 3 441 8 8081 1 3 1039 7260 25 84 15 335 3 503 2,1
1 4 67 657 69 10 51 22 1181 8 15 4 78 16 19 2 943 42 467 99 3278 3 655 795 18,0
9151 7 44 4 922 770 12 705 4 9151 12 7 438 6 3316 31 1 144 2 628 5 2 328 308 8,0
1912 158 1157 1206 10 14 7149 4386 528 29 311 155 577 372 592 11 3 4 1 646 10 14 3768 56 528,1
8 13 4 984 20 15 8 409 181 258 64 589 6 66 2 187 8218 6678 9 31 27 3090 3024 82 26,1
11 7 412 4 202 66 20 2 319 153 8990 1 83 112 15 1 47 1320 6 2015 2 54 3065 5 2,1
10 195 11 16 14 1458 17 343 1345 364 34 1 1 9541 1 1 2079 9541 37 1288 17 1 250 1 6665,1
10 1181 547 4 228 5 4 1 5 4682 98 3 15 142 40 7 64 29 151 12 8614 69 38 2511 4060,1
12 11 16 47 77 1 6 2 1477 5 4 1 15 3088 12 489 7 367 344 230 10 2 64 29 12,0
70 40 13 57 145 113 6 1115 5 8 13 42 35 1384 6 115 49 135 5 1475 543 3 2483 383 62,0
11 7 2 116 20 2 4578 363 47 124 91 3 46 21 103 11 7 4 5404 95 21 739 22 109 100,0
49 79 8832 144 117 710 38 29 151 41 29 385 6 2 369 200 1 35 757 405 1 23 6 4 1082,1
3434 6771 35 1 13 1 1 2400 8085 3189 7 9 2469 5 1553 85 2 346 926 1 27 503 2802 4195 47,0
835 6 563 111 124 124 175 106 4 582 16 17 1290 4211 9 8 84 3121 514 9345 11 16 169 2912 1,0
11 16 7 360 40 13 57 377 188 8 19 37 7 928 3 7052 328 21 928 3 7052 7 8358 52 158,0
10 14 257 931 6 11 37 74 110 4 191 341 5 2 267 190 53 8 372 45 10 391 531 8 14,0
15 211 11 7 35 5062 427 5 2 4380 241 555 4 171 5 1536 44 1 9 2 420 7666 3 91 294,0
10 67 9 516 149 11 16 39 88 5 2 79 12 297 8 10 299 22 248 12 10 14 377 7153 5519,1
260 77 4 5005 10 51 376 21 12 2 207 10 7 15 1817 4 1107 6 1256 5291 5005 1 3680 1239 3,1
173 316 2597 639 1537 96 337 159 2 6014 5 11 16 11 16 7 2 291 470 5 87 4 2021 184 16,1
3304 3270 2994 7 4 529 636 8 2386 4 749 4914 5 2 432 4 84 2767 5 2994 13 420 155 3 1707,0
1 199 30 15 74 44 1 4 1943 1 2131 15 44 1114 1 15 4 3812 214 541 6 1 706 3 964,1
10 28 297 11 16 3391 218 3 111 1272 6 30 1 34 8 13 1 4724 7490 3 3560 84 7057 34 31,1
46 64 10 68 342 2 711 34 2230 1 1 23 132 246 73 257 32 2 632 5 122 1083 38 4 9346,0
60 154 10 219 11 20 53 10 14 54 187 10 466 697 2 63 5 1285 2 3137 1 3 6598 36 1,1
780 7 2 390 1 5 2 213 9 277 7 4 977 1203 204 57 1 1 7 24 31 78 19 1 9,0
264 88 1426 28 119 1810 5 27 161 76 73 329 1585 5351 6686 1029 35 479 605 5 161 568 9 2 5298,1
2795 6398 13 240 7 29 5 2 2049 9 20 471 10 103 72 51 31 226 18 8225 82 72 138 31 9729,1
87 81 21 185 4 179 5 2294 70 561 152 3 269 295 142 4 360 16 1 1 47 2 1454 8834 1500,0
2 1 16 966 5 2 528 4425 3 420 4109 1773 17 2 1 5 2483 1036 9 2420 104 3 1037 17 2,1
48 4 1230 50 16 11 29 662 45 6 30 11 7 2 521 5 20 12 10 138 77 257 18 2009 568,1
10 120 24 548 74 38 11 20 19 410 672 410 10 120 24 548 2 16 6 30 11 78 1432 738 7,0
10 2209 268 40 25 79 45 40 12 120 24 39 11 16 10 195 8 14 2 1669 16 10 68 124 109,1
2839 561 650 18 27 1 610 3 27 4897 3664 300 4 279 1 17 11 20 3 8 505 1288 392 145 117,1
398 433 45 1372 158 282 23 383 234 3 2 4351 9 5013 3200 1 52 878 45 5 2 1 2499 73 8,1
195 2658 1 2767 5 2 381 9750 5 296 4 388 19 1 621 5 29 234 13 5382 17 2 2341 312 2,1
41 244 323 28 1734 2 197 12 89 740 5 709 25 1606 99 74 34 1113 13 1429 10 387 623 326 36,0
3999 4214 5 2 448 7 29 5 61 1 98 8 47 173 151 21 59 189 9 4 20 39 84 29 2437,1
10 219 11 16 23 2 5571 1244 3 195 8 14 390 261 232 8 14 444 23 4 291 125 7157 5639 14,1
462 260 35 406 3451 225 52 44 12 309 11 20 7 131 4759 1712 42 82 8 408 107 319 152 2043 2979,0
10 167 2 6737 5 108 821 5806 4 119 2421 3 9 108 3255 167 12 33 1 2 16 38 4 54 1599,0
10 14 1 203 11 16 3 1 19 2475 1 9977 656 6 8 13 2704 316 821 632 10 202 134 147 48,0
8224 8 39 1 7 2955 17 1655 135 250 47 35 443 721 1 345 8 7 44 4 245 439 5299 36 7,1
517 34 3532 1829 3 3372 38 4 267 34 1 1 4 187 400 1 1 9933 1 7 6915 4 54 582 4502,0
397 2 88 3103 3 1157 5 7221 920 98 7 6776 6952 13 118 2 1 670 38 4 67 319 225 34 1171,1
9 2812 5819 3 1043 17 52 4726 73 8037 2866 47 1446 2 153 3 1040 554 553 26 468 6 1582 3780 9,0
1 2139 1 5 2 239 88 3229 5 31 3590 1 36 426 1961 1266 3388 981 1 3 4048 3540 9 27 2896,0
120 244 5447 11 20 41 14 8 64 2 263 750 12 68 643 2945 340 6953 203 135 8 13 578 154 10,0
3079 316 23 2 964 5 4646 200 4 1082 372 4 1 3289 5 1405 98 5451 11 7 29 5 2 116 4,1
88 5 2 774 23 11 16 25 1225 37 10 195 10 59 366 3 1 2 2911 10 372 45 5 11 16,0
1 2818 1 255 34 1088 7375 7 49 440 5 2007 1747 8490 468 9 2739 472 2166 3 6 816 889 26 1446,0
125 17 2 2025 1081 428 217 22 4 403 16 19 10 140 182 248 8 14 111 1006 6 30 231 52 73,1
21 143 111 124 60 1181 6 106 11 16 8 7 406 370 11 217 22 35 1 8 7 37 1421 3 3570,0
376 2 860 10 140 4 228 1 6 66 31 133 1225 711 34 37 108 79 62 7 83 2 288 292 137,0
11 20 1492 61 614 196 6 106 8 450 218 2 113 47 1446 19 2 475 3244 93 8 161 2716 1223 1401,1
39 2 941 3305 10 230 38 5270 1 3 10 14 6909 6 39 11 20 190 24 232 906 3470 4871 28 10,0
199 3073 1034 11 16 14 2 252 16 124 10 416 22 60 106 8 31 8 14 37 78 11 20 7 163,0
297 11 237 311 3 14 1 122 34 2 5521 63 345 2 319 105 943 3 2 50 1 7601 1 38 2,1
9753 139 6512 9697 12 1 1486 1 7 1939 9 2 1781 5 1 2 1396 4238 7 1 45 3 809 6 4,0
11 16 902 1290 1 1070 9 4 3141 1381 659 12 8 902 4 367 78 225 17 732 2032 401 12 8 194,0
68 10 4915 821 159 2746 11 263 38 6330 10 207 28 4 363 5 620 5 61 117 146 10 140 2022 4849,0
2 2148 1 5 258 1 6 258 205 243 111 1002 6 1 69 11 367 4696 63 5 4 1 4884 3 2343,1
11 487 7 37 78 92 659 2573 60 18 35 1790 359 325 20 8 42 70 1638 10 51 22 60 268 60,0
11 7 4 54 864 4104 903 8 47 4 84 793 209 102 3 49 54 50 112 261 38 1 1 43 223,1
2 113 519 1 8351 47 222 266 9 104 19 1482 3 7 257 18 27 3272 191 589 26 2361 5355 9 4,1
8 194 6 30 4 624 952 188 1 44 87 4155 8 14 18 100 353 6 75 562 17 100 1 332 101,1
155 577 53 8363 1 255 23 241 8 14 211 2 4614 3 1 322 62 10 1688 3 841 6 863 3 66,0
11 208 91 18 1 1731 1 1 1 7 683 4 208 5 9756 9 2 117 5 35 1740 234 9 4613 3625,0
10 189 2 3286 224 5 61 117 146 12 14 996 23 11 1187 1384 18 4 16 2 112 14 2971 10 330,0
29 5 61 498 98 62 47 77 4114 34 99 108 16 5758 35 6323 62 1 69 24 64 517 34 2 5522,1
8 13 334 6 66 4 756 206 12 127 24 28 2 1 125 475 11 47 1214 112 38 193 898 853 3,1
5 31 2 98 5 2 4109 633 1870 6 1 3065 5 2 50 3880 442 935 15 120 2 6778 10 387 423,1
11 7 680 2 340 1023 5 11 20 260 77 747 159 9 1 3 1 3 9 37 108 801 8 1737 69,1
11 16 9990 39 57 76 2 1167 5 2 2095 20 1407 3 266 12 13 2553 8 146 1206 640 1345 364 568,0
3468 1368 27 1 64 26 207 114 43 128 1500 2054 469 9 11 448 433 45 1372 206 12 193 408 3 7,1
4 1462 694 157 9165 2970 1916 1 38 2395 1653 42 1082 1245 1846 2999 7058 6864 3 2747 1 4 3720 154 50,1
1 25 168 6 28 6 81 4 171 128 73 11 119 1 5 4 20 46 33 150 168 6 75 2 198,0
770 1 7 29 5 148 1327 104 12 7 343 469 2 8365 19 7 460 2591 8 67 1737 69 5 2 162,1
4 367 5111 4520 961 88 183 9 2 20 166 52 41 348 39 5153 19 95 40 25 5145 183 42 1353 9,0
8 156 22 556 54 398 19 1782 29 125 51 93 4 1460 4 191 1460 751 1 13 3910 116 1 1290 2128,1
10 140 4 191 341 5 1 504 19 11 20 34 7163 17 49 1013 38 1 314 69 1049 7163 68 4 117,0
11 2930 20 1514 2 1265 2963 13 4581 5455 9 4 6073 6048 3 1 181 9 2 1507 92 35 599 6 1,0
11 20 14 182 50 10 230 24 99 191 4 341 5 2994 19 11 7 4 16 12 14 91 6 358 380,1
18 27 89 124 2133 11 20 47 49 4451 3 2755 395 9 2 116 184 20 1584 2 5440 5 126 2914 1,1
11 20 3073 238 99 74 3711 543 99 74 1282 3 559 2 112 186 54 2032 3 7 1349 339 2 64 292,0
1187 599 6 350 1126 6 4233 170 565 2184 3989 2 107 28 165 6 81 17 253 76 3 74 5 48 7,0
10 14 367 257 931 6 11 417 8 2667 3 587 254 2 310 5 286 235 4 879 4229 737 16 97 28,0
29 5 61 2285 349 1 69 11 432 3 8 7 99 1586 249 8 2707 2 1271 5 4 357 432 19 21,0
2559 1205 13 3860 1 2 340 9 2 74 2776 3392 2564 7 398 1091 6 30 2 116 5 2 287 136 10,1
4 1275 119 481 427 17 31 2 644 896 1812 2505 79 5889 56 1 3 1 5 7370 1121 83 3082 35 276,1
7669 7 4 1 849 7670 1422 12 13 4 575 791 17 4 590 724 8 408 583 187 583 4940 583 1597 1257,1
1 10 42 114 11 16 6 1668 69 3 61 8071 368 11 16 4 171 3 10 230 42 142 4 643 341,1
1 38 234 3900 313 1871 4 1 2541 4853 36 216 1545 23 53 27 498 1 2541 1741 1 1 1436 26 2750,0
5 259 10 59 28 6 201 11 20 157 45 5 157 15 61 1805 14 2 288 901 554 5 283 669 4,1
1 80 211 141 177 15 29 5 1 88 2521 1481 9 1 471 65 7 57 784 44 12 19 11 432 264,1
1 9167 3389 7 2 2116 5 11 16 55 313 43 223 212 1 9 4 6322 19 131 939 592 43 2047 3174,1
10 4252 23 11 53 8 89 1 3 508 8 4 3450 9 2 652 711 1 12 10 207 201 8 2 3984,0
42 82 286 7 469 2 565 5 157 127 24 387 33 25 360 46 126 502 1213 11 20 21 207 128 28,0
1322 1 1 7 4 20 44 4 187 247 1 1 7837 101 4 849 275 16 329 3 671 187 332 3648 1,1
101 4 1 2 9359 25 1 3 2 6200 1 1574 2118 2182 271 6 2 6340 5 27 424 7481 1 1 3,0
11 16 14 4 1020 422 206 44 2606 13 1111 110 7121 6 352 1 3 4844 46 4 20 39 11 14 110,1
48 51 21 134 44 2 20 465 910 479 831 1169 598 133 642 25 24 191 196 6 1751 2 1433 62 7,1
10 230 37 657 11 16 314 69 546 1 45 5 61 58 3 1869 1667 132 14 2 9937 2664 1860 20 31,0
11 16 7 31 3203 1 6353 721 38 445 6 129 15 4 86 1 2210 2 1092 454 1 14 74 128 17,0
46 21 25 919 9 2808 52 44 11 440 5 151 1502 9 686 4612 40 7 35 319 267 439 9925 8819 41,1
8849 836 7 24 4 3196 91 16 8 13 52 39 2317 384 514 1350 937 67 1208 1 1976 91 8980 1959 1967,1
9 31 3972 10 739 22 109 11 20 18 108 155 19 2 174 218 10 28 2419 6 93 538 5 8 1240,0
11 7 2 64 151 10 80 30 480 6 166 146 23 38 2 289 3179 3 134 147 12 8678 8 8678 249,1
21 207 103 21 150 9 18 49 582 1 53 2 876 5 2 16 300 277 3625 203 107 102 15 33 1951,1
10 297 11 16 444 23 2 50 812 132 3 10 389 22 93 12 1444 175 2 89 363 224 273 12 4,0
4 84 3085 5248 992 38 2 934 155 47 3085 15 4 3699 9 35 1893 2410 32 4 696 2536 1128 101 26,1
10 5944 268 12 2 116 815 9138 9 1184 155 14 9 3910 18 107 1004 317 2695 1279 1527 14 32 27 88,0
136 9 4 1513 1 144 2 1015 1124 5 98 10 372 592 421 212 2557 435 410 48 4 1124 10 2026 4759,1
3407 164 16 17 1 572 13 3306 7961 3 1279 4 858 672 15 2 24 37 613 494 2404 11 16 127 24,0
4 632 5 317 127 24 888 6 2614 87 732 2305 3 6769 78 11 16 7 0 0 0 0 0 0 0,0
10 226 7052 101 149 2 89 813 4911 3522 10 2377 45 3 1965 2 374 5 61 1081 79 143 106 128 104,0
2 88 563 4312 16 10 28 173 68 2 6735 6 802 3459 74 5 2 16 7 525 7717 3 24 70 8,0
11 47 194 6 30 2 252 16 10 1 124 109 1 9 11 16 42 127 24 28 48 26 731 6 30,0
10 39 1329 570 50 1329 570 5 1 9 2 311 2351 12 580 30 1974 147 10 138 66 108 5 94 15,1
764 10 138 297 11 16 1521 147 10 28 1 8 2823 23 2 5068 10 28 1673 450 79 23 40 3601 10,0
11 59 138 77 4 84 1251 20 2 112 67 7 50 32 227 9 4 166 5607 10 140 404 67 191 112,0
11 16 539 17 2 288 105 3195 9 4 6208 9 4 1343 4159 5756 34 107 1 2 6907 288 105 7 566,0
11 63 44 287 353 7 4 54 2608 2070 44 1 1326 4716 1102 9701 1 2 5705 2509 1 1 36 7 44,0
89 3 7342 10 441 2 658 34 1174 1 8 13 2 243 5 184 12 216 469 126 2476 3 3800 17 21,0
11 20 7 37 162 10 111 1675 87 187 257 1174 8800 587 9 5490 10 391 90 392 9 4 84 20 437,1
10 68 6780 1 2 89 2820 5 11 20 124 232 8 14 361 6 69 23 263 32 1270 260 6422 4 315,0
46 21 39 892 882 1797 3 2122 5580 95 21 80 114 11 16 2 315 281 25 34 238 2 116 10 28,1
4 246 693 119 20 21 42 199 114 264 246 2115 3 676 32 218 8 2830 505 3 169 18 50 2167 254,1
11 7 35 578 1316 5 2 2594 638 267 5 2165 1759 10 51 22 134 8 7 658 41 54 50 19 33,1
10 111 1537 2434 312 4 16 111 11 16 120 2 1165 136 108 79 2376 2 1 5 887 184 104 122 65,0
48 51 10 134 24 15 78 15 108 132 28 91 8 45 6 30 2 64 292 10 60 297 11 20 12,1
1971 1 15 4 781 6 2 9137 981 2480 208 11 20 762 1033 23 8 13 386 17 4 170 417 89 123,0
4 464 4200 5701 7 524 34 4 4831 920 23 2 130 5 27 2274 575 32 27 2463 4 1209 28 9171 17,0
473 5 1763 7 29 5 2 88 2459 351 3 1076 104 10 28 124 109 9 57 96 2891 41 796 59 10,0
9 1 153 6022 890 3 8656 1 1 1136 2 386 5 838 17 2 750 5 2 54 89 4080 5 65 693,1
423 844 8 97 28 77 4 50 16 4 114 1 736 18 2 1 7161 19 7 24 4 4920 35 209 63,0
21 2590 64 2 116 985 3151 38 1 535 1 3 1 6 126 2545 1 126 1 7 2 2049 12 1008 1,1
11 7 35 319 20 44 2 102 9 4 1159 4948 706 65 674 1508 3 5382 17 253 76 8 143 28 1320,1
11 650 2576 197 444 241 434 216 4 8517 38 2 483 240 34 3842 11 7 2 63 5 4 560 3883 1380,1
10 297 1500 5 4 243 18 1818 977 4445 26 13 64 9 8 18 188 157 224 3 47 29 192 130 2,1
8059 6764 36 1737 69 678 5 4487 1001 1896 2 334 179 5 35 209 119 791 12 1084 32 4 1 1024 3,1
11 16 7 858 3 24 158 32 31 2 113 156 22 60 93 290 49 1624 36 505 23 2 1 5 1126,0
264 10 14 1398 12 10 207 39 8 4 119 52 11 14 131 428 35 1176 20 40 71 84 364 34 31,1
817 11 4 316 382 545 8 13 6762 382 3 2 357 86 22 28 786 188 435 3 8 13 9 1 3,0
10 68 77 2895 34 153 1 13 1 146 9 3910 27 89 275 1103 1 14 348 1176 19 4 529 378 8834,0
89 5 31 2 292 10 140 734 11 20 233 408 308 5 317 7 82 32 227 799 5212 508 27 644 831,0
11 16 202 30 9 345 18 2 88 351 16 9 155 24 60 2664 4543 51 584 11 16 38 6346 6 2,0
177 32 2 16 8519 10 219 4 487 10 42 68 6 66 8 587 39 4 254 359 325 184 204 903 12,0
10 230 402 321 2 4651 1 16 38 48 10 51 66 8 7 35 1092 20 3 717 5 204 1 1 7,1
10 1 23 431 19 40 7 4 5272 4 399 217 22 196 6 93 4 16 2 445 5 2 16 1397 181,0
519 1 313 4 8486 4093 36 186 2830 6 30 4962 15 4 403 1325 34 100 247 12 1188 592 90 97 11,0
10 14 1440 6 349 34 2 722 7719 34 4 54 187 3 250 6 30 849 9366 304 948 10 68 66 9,1
312 2 1 2549 1 10 14 445 6 103 11 14 35 1338 1775 354 190 48 6750 45 132 7 49 182 249,1
10 841 6 106 11 29 82 8 13 77 1996 18 815 11 289 10 477 15 108 1447 132 10 67 468 6,0
1455 143 67 30 361 4 279 417 6 7842 8 38 31 2 76 98 45 40 439 1455 41 17 2 639 1455,1
3879 5 1716 539 45 1 12 7 46 21 150 1197 1030 8 6 30 4 184 16 8 13 39 4 1 23,1
10 230 24 4 191 210 384 341 10 103 210 3368 185 242 917 1418 44 4 829 612 100 612 9 76 642,1
435 61 3560 10 59 28 111 195 8 14 594 18 69 6 66 4 694 419 73 5573 1 11 530 19 132,0
2 125 17 4 1881 2623 14 29 5 4 3840 5 84 104 188 12 172 58 12 3251 17 1114 5079 2 76,1
11 20 14 683 270 56 18 2098 34 2 1141 29 1648 5626 1916 5 2 267 2821 6 929 2 256 282 19,0
28 2393 516 6080 5358 9 450 204 1429 3 10 68 846 4 171 52 60 38 4 574 5 459 707 821 2,0
35 1578 694 44 4 4748 16 93 56 1726 36 5528 4 5583 20 110 91 53 55 7 782 528 9 2 1141,1
86 22 1615 6 88 5 133 79 1847 201 21 4 128 711 5 11 16 62 69 3 61 424 114 92 44,1
48 4 4269 16 4 388 2611 491 7 1 17 4379 18 5874 2 1 5 1 1508 3 448 1 1779 3887 1,0
11 16 2677 4 460 1534 329 38 2 4839 668 4429 1486 13 6142 1 15 70 15 2028 1 190 708 317 233,0
53 3712 6356 1 539 257 85 43 576 13 324 55 805 6 1705 139 52 3237 73 1284 2943 2 2432 55 216,0
29 5 2 52 1157 1494 464 98 9 1184 471 1 464 1514 35 3239 185 23 2 962 3 471 5 29 5,1
10 138 342 2 76 812 3 262 49 6 30 1820 5 16 1808 145 117 1 48 8 300 6 75 85 210,1
10 39 11 16 82 8 7 4 483 161 5 431 91 34 79 36 478 196 6 93 8 504 3 24 42,1
10 68 4 249 58 3768 4783 18 2 107 518 602 429 8 14 1 177 6 142 35 3036 10 784 46 10,0
264 2 113 5 11 20 7 4 228 238 4177 8 7 274 321 42 18 2 364 5 8860 2886 3 1 2,1
11 16 14 37 947 414 517 3 891 12 8 1 2573 8 143 30 6243 17 4 128 225 153 3 1019 2443,0
53 10 14 4 1112 435 44 233 10 297 3529 18 2 89 58 3 449 8 19 146 95 10 160 22 604,0
1279 8102 47 428 4 171 5 3943 461 45 40 26 428 14 4 3678 1620 29 5 2 88 3678 2 191 256,0
11 7 4 78 20 15 92 1416 724 7 54 5111 3 2 113 186 39 8 14 2 968 5 1 450 1,0
10 1035 11 16 23 2 892 882 1244 1007 8 163 662 45 6 30 182 529 15 238 15 481 997 184 755,1
54 3454 1034 4 1137 113 6223 57 145 1347 46 21 141 85 11 16 17 1 359 1377 10 219 11 20 32,1
10 3582 888 17 4 1 11 16 7 24 1123 18 244 36 558 614 41 28 111 255 1 2 432 159 149,1
11 7 180 872 29 5 2 252 98 124 91 266 44 8 112 918 225 664 7 2139 2 1116 4 381 9,0
46 21 67 67 67 368 98 2018 5304 1406 4972 6435 1719 655 5304 3 1 2 178 17 4 540 122 1283 95,0
2261 4896 3 9368 1 25 107 8524 36 28 4 671 251 5134 567 9 347 896 666 266 44 534 3 51 22,1
38 153 1 1 1 5 3464 10 103 10 219 4 228 5 11 9 61 1940 5738 706 3 10 1 2 959,0
183 6 215 7 35 420 892 882 20 12 273 35 3941 178 41 1 144 1133 155 21 51 998 8 56 85,1
861 5193 1393 7276 490 6 30 1137 6011 19 3861 1450 101 1450 18 1366 9325 170 6733 5584 3441 4514 3 200 2,0
29 639 51 1751 11 16 3 12 7 923 10 4163 11 16 29 251 82 8 14 4 887 838 3 8 14,1
136 10 14 2 384 1128 10 14 1 144 2 29 2827 1 3 372 669 11 119 1531 10 86 22 121 48,1
11 20 7 180 327 29 5 2 252 104 124 91 3 7 4 1 1 23 24 64 2 692 20 1407 19,0
10 229 24 965 4 171 48 13 6 3832 102 1498 4990 44 1 13 608 370 1 5457 130 339 1510 1124 24,0
11 16 7 4 5383 10 580 391 2 237 58 10 68 142 4 84 58 32 2 98 10 138 109 4 174,1
4 1 63 5 4 9953 599 6 1 704 183 202 30 182 78 146 23 4766 107 1167 7721 3770 2 130 5,1
8 13 1327 12 10 226 4 362 6 929 4 711 23 11 2027 19 11 20 7 54 5997 82 5 87 833,0
6358 39 29 5 148 1372 204 98 2 452 179 186 6 30 23 2103 10 160 22 180 75 2 153 13 3165,0
11 16 127 4 84 298 5 3907 2 674 12 72 2326 3 2 3993 12 72 68 159 72 269 125 85 719,1
9 35 5398 3503 118 35 1 5 2 5530 2108 34 4 1396 719 4110 47 77 4561 144 2 350 5 315 8687,1
35 550 177 6 704 70 91 3 891 1 903 57 1 56 408 871 132 15 31 179 1085 71 2150 79 970,1
462 49 812 110 7843 2802 2212 10 262 2 63 460 6343 3 60 46 49 1404 28 2059 2 114 63 15 7814,1
275 1944 7 8375 3232 9 61 673 17 8 13 3210 18 2 252 16 5 31 58 1580 349 2974 6207 2 1898,0
